StudentID,Gender,Grade,Internet Access,Maths,Science,English,History,Computer,Attendance(%),Recommendation
S07978,Male,10,Yes,70,61,48,58,73,91,Needs Improvement
S07979,Female,11,Yes,73,63,64,74,82,76,Needs Improvement
S07980,Male,12,Yes,88,78,80,79,80,78,Needs Improvement
S07981,Female,12,Yes,99,92,97,93,100,73,Needs Improvement
S07982,Male,11,Yes,69,74,53,53,73,67,Needs Improvement
S07983,Male,12,Yes,71,80,82,60,70,88,Needs Improvement
S07984,Female,10,Yes,72,71,72,63,86,67,Needs Improvement
S07985,Male,9,No,62,69,70,69,85,100,Needs Improvement
S07986,Male,9,Yes,54,70,52,43,63,79,Needs Improvement
S07987,Male,11,Yes,84,83,82,77,82,84,Needs Improvement
S07988,Female,12,No,52,48,38,47,55,100,High Risk of Failure
S07989,Female,11,Yes,57,64,53,58,77,98,Needs Improvement
S07990,Female,11,Yes,63,71,61,58,74,90,Needs Improvement
S07991,Male,11,Yes,65,65,57,58,69,72,Needs Improvement
S07992,Male,9,Yes,47,43,38,36,54,99,High Risk of Failure
S07993,Female,9,Yes,57,47,43,32,46,94,High Risk of Failure
S07994,Male,12,Yes,80,75,86,71,94,98,Eligible for Advanced Courses
S07995,Male,9,No,79,82,77,69,94,83,Needs Improvement
S07996,Male,11,No,50,54,40,46,43,75,High Risk of Failure
S07997,Female,9,No,82,80,84,76,100,82,Needs Improvement
S07998,Female,11,Yes,82,90,76,82,86,86,Eligible for Advanced Courses
S07999,Male,10,Yes,81,87,75,83,100,95,Eligible for Advanced Courses
S08000,Male,9,Yes,81,84,73,67,90,86,Eligible for Advanced Courses
S08001,Female,9,No,90,88,84,87,77,90,Eligible for Advanced Courses
S08002,Male,11,Yes,79,84,87,80,81,98,Eligible for Advanced Courses
S08003,Female,12,Yes,90,100,89,100,91,72,Needs Improvement
S08004,Male,9,No,74,74,66,68,87,100,Needs Improvement
S08005,Female,11,Yes,63,55,47,42,49,67,Needs Improvement
S08006,Male,10,Yes,67,58,57,57,40,94,Needs Improvement
S08007,Female,9,No,40,43,30,37,47,85,High Risk of Failure
S08008,Male,12,Yes,53,44,43,48,60,86,High Risk of Failure
S08009,Female,9,No,68,59,44,63,60,72,Needs Improvement
S08010,Male,12,Yes,73,77,66,68,60,78,Needs Improvement
S08011,Female,11,Yes,80,63,62,63,68,91,Needs Improvement
S08012,Female,11,Yes,96,88,85,100,100,89,Eligible for Advanced Courses
S08013,Male,11,Yes,85,84,80,68,96,100,Eligible for Advanced Courses
S08014,Female,9,Yes,52,55,62,60,67,91,Needs Improvement
S08015,Female,10,No,51,54,52,52,64,100,Needs Improvement
S08016,Female,12,Yes,82,86,71,90,100,98,Eligible for Advanced Courses
S08017,Female,11,Yes,54,62,52,50,68,72,Needs Improvement
S08018,Female,10,Yes,88,89,97,93,91,100,Eligible for Advanced Courses
S08019,Male,11,Yes,59,63,61,50,74,90,Needs Improvement
S08020,Male,11,No,78,67,56,59,81,86,Needs Improvement
S08021,Female,12,Yes,78,82,92,71,67,75,Needs Improvement
S08022,Female,10,No,51,59,55,34,57,98,Needs Improvement
S08023,Male,12,Yes,93,100,90,100,94,93,Eligible for Advanced Courses
S08024,Female,12,Yes,82,80,69,69,100,82,Needs Improvement
S08025,Female,11,Yes,69,69,51,64,56,87,Needs Improvement
S08026,Male,9,Yes,55,53,49,37,60,78,Needs Improvement
S08027,Female,12,Yes,97,98,99,100,92,73,Needs Improvement
S08028,Female,9,Yes,89,89,80,81,92,90,Eligible for Advanced Courses
S08029,Female,11,Yes,80,89,89,82,71,80,Needs Improvement
S08030,Male,10,Yes,62,66,67,48,70,91,Needs Improvement
S08031,Male,12,Yes,60,57,60,47,50,100,Needs Improvement
S08032,Male,11,No,73,78,65,80,86,93,Eligible for Advanced Courses
S08033,Female,9,Yes,79,56,66,65,62,77,Needs Improvement
S08034,Male,12,Yes,54,57,58,43,43,81,Needs Improvement
S08035,Female,11,Yes,77,83,73,84,67,74,Needs Improvement
S08036,Female,10,Yes,81,86,81,83,86,60,Needs Improvement
S08037,Male,10,Yes,57,58,47,45,65,75,Needs Improvement
S08038,Female,12,Yes,100,96,98,97,100,70,Needs Improvement
S08039,Female,10,No,80,70,75,74,81,66,Needs Improvement
S08040,Male,9,Yes,83,91,83,81,97,86,Eligible for Advanced Courses
S08041,Female,11,Yes,43,40,41,34,54,92,High Risk of Failure
S08042,Male,10,Yes,100,89,94,88,100,80,Needs Improvement
S08043,Female,12,Yes,50,51,46,46,68,90,Needs Improvement
S08044,Male,11,No,58,48,69,55,75,87,Needs Improvement
S08045,Male,12,Yes,62,51,72,69,89,92,Needs Improvement
S08046,Male,11,Yes,94,100,87,100,97,84,Needs Improvement
S08047,Male,12,Yes,42,53,45,43,49,67,High Risk of Failure
S08048,Female,12,Yes,52,52,45,43,60,73,Needs Improvement
S08049,Female,12,No,93,90,85,51,100,77,Needs Improvement
S08050,Female,9,Yes,88,78,74,81,73,82,Needs Improvement
S08051,Female,9,No,36,43,31,30,36,84,High Risk of Failure
S08052,Male,12,Yes,79,76,66,73,82,91,Eligible for Advanced Courses
S08053,Female,9,Yes,69,68,79,58,70,95,Needs Improvement
S08054,Female,11,Yes,96,88,92,86,100,75,Needs Improvement
S08055,Male,12,Yes,81,79,73,74,100,75,Needs Improvement
S08056,Female,12,Yes,71,64,63,61,63,92,Needs Improvement
S08057,Female,12,Yes,92,90,81,71,92,88,Eligible for Advanced Courses
S08058,Male,11,Yes,41,41,30,42,56,90,High Risk of Failure
S08059,Female,12,Yes,83,72,69,76,75,100,Eligible for Advanced Courses
S08060,Female,11,Yes,84,80,75,78,95,83,Needs Improvement
S08061,Female,10,Yes,38,38,30,30,53,81,High Risk of Failure
S08062,Female,10,Yes,79,86,71,81,91,82,Needs Improvement
S08063,Male,9,Yes,64,74,65,61,88,64,Needs Improvement
S08064,Male,10,Yes,100,93,97,94,76,65,Needs Improvement
S08065,Male,9,Yes,46,51,46,56,50,83,High Risk of Failure
S08066,Male,10,Yes,91,89,100,91,98,81,Needs Improvement
S08067,Female,12,Yes,54,66,30,47,50,94,High Risk of Failure
S08068,Male,11,No,87,80,70,66,87,85,Eligible for Advanced Courses
S08069,Male,12,Yes,68,69,60,73,85,100,Needs Improvement
S08070,Male,11,Yes,86,84,80,86,91,93,Eligible for Advanced Courses
S08071,Male,9,No,69,82,67,76,72,90,Needs Improvement
S08072,Female,11,Yes,49,49,54,44,64,76,Needs Improvement
S08073,Female,12,No,81,91,75,62,93,86,Eligible for Advanced Courses
S08074,Female,12,Yes,94,92,89,84,100,76,Needs Improvement
S08075,Female,9,Yes,74,78,64,74,83,79,Needs Improvement
S08076,Female,10,Yes,81,91,76,76,85,90,Eligible for Advanced Courses
S08077,Female,10,Yes,67,73,63,71,55,87,Needs Improvement
S08078,Female,12,Yes,90,90,90,78,96,100,Eligible for Advanced Courses
S08079,Female,10,Yes,44,35,45,47,62,86,High Risk of Failure
S08080,Female,10,Yes,56,70,51,51,68,81,Needs Improvement
S08081,Female,9,Yes,55,59,53,51,71,73,Needs Improvement
S08082,Female,10,Yes,61,68,52,62,66,86,Needs Improvement
S08083,Female,9,Yes,62,53,50,49,73,76,Needs Improvement
S08084,Male,11,Yes,89,92,79,87,78,100,Eligible for Advanced Courses
S08085,Male,9,Yes,74,72,73,62,85,87,Needs Improvement
S08086,Male,11,Yes,96,85,89,77,100,89,Eligible for Advanced Courses
S08087,Male,10,Yes,45,68,62,64,69,76,Needs Improvement
S08088,Male,11,Yes,52,45,39,55,30,87,High Risk of Failure
S08089,Female,11,Yes,41,35,30,42,31,85,High Risk of Failure
S08090,Female,10,Yes,58,49,59,52,62,94,Needs Improvement
S08091,Female,9,Yes,51,45,59,39,49,84,High Risk of Failure
S08092,Female,12,No,48,49,35,40,62,71,High Risk of Failure
S08093,Male,11,Yes,81,77,78,88,80,87,Eligible for Advanced Courses
S08094,Male,12,Yes,75,82,78,77,100,93,Eligible for Advanced Courses
S08095,Male,11,Yes,77,71,84,72,77,100,Eligible for Advanced Courses
S08096,Female,12,No,64,60,40,40,62,75,Needs Improvement
S08097,Male,11,Yes,73,71,48,53,73,74,Needs Improvement
S08098,Female,11,Yes,65,61,71,63,67,96,Needs Improvement
S08099,Male,11,No,39,53,52,52,51,70,High Risk of Failure
S08100,Male,9,Yes,96,100,95,91,100,97,Eligible for Advanced Courses
S08101,Male,12,Yes,44,45,30,45,44,72,High Risk of Failure
S08102,Female,12,Yes,76,83,76,72,94,71,Needs Improvement
S08103,Male,12,No,76,76,61,85,79,89,Eligible for Advanced Courses
S08104,Female,10,Yes,47,47,33,34,42,85,High Risk of Failure
S08105,Male,12,No,74,76,75,74,83,82,Needs Improvement
S08106,Female,12,Yes,77,74,72,77,89,87,Eligible for Advanced Courses
S08107,Male,9,No,66,66,58,48,53,90,Needs Improvement
S08108,Male,11,No,100,100,100,89,100,100,Eligible for Advanced Courses
S08109,Male,9,Yes,42,53,42,42,51,98,High Risk of Failure
S08110,Female,10,Yes,56,69,59,58,74,73,Needs Improvement
S08111,Female,9,Yes,52,61,43,54,75,100,Needs Improvement
S08112,Female,12,Yes,49,55,54,54,73,100,Needs Improvement
S08113,Female,12,Yes,78,73,70,64,79,92,Needs Improvement
S08114,Male,12,Yes,78,78,62,72,78,68,Needs Improvement
S08115,Male,10,No,51,50,36,50,56,87,High Risk of Failure
S08116,Male,11,Yes,85,83,86,78,85,85,Eligible for Advanced Courses
S08117,Male,11,Yes,68,63,69,57,77,91,Needs Improvement
S08118,Female,9,Yes,90,83,88,73,87,68,Needs Improvement
S08119,Female,11,No,90,81,70,72,90,76,Needs Improvement
S08120,Female,9,Yes,63,76,58,57,84,85,Needs Improvement
S08121,Male,10,No,75,82,79,66,79,82,Needs Improvement
S08122,Male,11,Yes,70,63,70,67,78,75,Needs Improvement
S08123,Male,10,Yes,100,97,94,94,95,99,Eligible for Advanced Courses
S08124,Male,9,No,91,89,85,98,96,93,Eligible for Advanced Courses
S08125,Female,9,Yes,49,50,39,53,56,73,High Risk of Failure
S08126,Female,10,Yes,45,39,38,45,48,90,High Risk of Failure
S08127,Male,12,Yes,47,40,46,44,43,100,High Risk of Failure
S08128,Male,10,Yes,61,75,71,63,84,100,Needs Improvement
S08129,Male,10,Yes,65,68,57,55,68,75,Needs Improvement
S08130,Male,12,Yes,52,58,47,61,60,64,Needs Improvement
S08131,Female,12,Yes,47,49,47,58,34,97,High Risk of Failure
S08132,Female,12,No,95,100,88,85,96,77,Needs Improvement
S08133,Female,9,Yes,58,58,61,62,66,100,Needs Improvement
S08134,Male,12,Yes,44,55,38,56,59,53,Needs Improvement
S08135,Male,10,Yes,95,91,96,100,98,96,Eligible for Advanced Courses
S08136,Male,11,Yes,96,88,88,79,81,85,Eligible for Advanced Courses
S08137,Male,9,Yes,45,43,43,35,61,98,High Risk of Failure
S08138,Male,10,No,94,88,92,91,97,82,Needs Improvement
S08139,Male,10,Yes,78,79,82,77,68,77,Needs Improvement
S08140,Female,11,Yes,74,75,72,74,82,75,Needs Improvement
S08141,Female,12,Yes,59,62,64,49,67,51,Needs Improvement
S08142,Male,10,Yes,63,63,64,60,55,89,Needs Improvement
S08143,Male,10,Yes,54,43,56,61,48,77,Needs Improvement
S08144,Male,10,No,90,82,76,77,81,78,Needs Improvement
S08145,Male,11,Yes,74,78,70,90,80,94,Eligible for Advanced Courses
S08146,Male,11,No,80,83,78,94,85,92,Eligible for Advanced Courses
S08147,Male,12,No,92,95,86,85,88,58,Needs Improvement
S08148,Male,9,No,58,47,54,67,63,64,Needs Improvement
S08149,Female,9,Yes,79,81,71,74,88,71,Needs Improvement
S08150,Female,10,Yes,76,84,70,92,78,91,Eligible for Advanced Courses
S08151,Female,11,Yes,53,53,41,47,64,93,Needs Improvement
S08152,Male,12,Yes,85,93,80,92,100,82,Needs Improvement
S08153,Male,9,Yes,80,65,71,69,86,95,Needs Improvement
S08154,Male,10,No,52,57,51,58,72,84,Needs Improvement
S08155,Female,10,Yes,78,72,66,59,87,85,Needs Improvement
S08156,Male,12,No,83,87,91,87,82,84,Needs Improvement
S08157,Female,9,Yes,60,51,59,51,64,94,Needs Improvement
S08158,Male,11,Yes,74,77,68,79,51,84,Needs Improvement
S08159,Male,12,Yes,90,84,81,81,76,93,Eligible for Advanced Courses
S08160,Female,12,Yes,100,96,82,95,100,88,Eligible for Advanced Courses
S08161,Female,11,Yes,96,100,94,100,100,84,Needs Improvement
S08162,Female,9,Yes,80,76,78,79,79,96,Eligible for Advanced Courses
S08163,Female,12,Yes,78,66,65,73,53,78,Needs Improvement
S08164,Female,12,Yes,60,58,53,46,83,74,Needs Improvement
S08165,Female,12,Yes,48,38,30,42,42,78,High Risk of Failure
S08166,Female,11,No,61,58,50,83,60,86,Needs Improvement
S08167,Female,11,Yes,86,85,77,77,87,70,Needs Improvement
S08168,Female,9,Yes,78,72,66,60,99,96,Eligible for Advanced Courses
S08169,Female,9,No,82,75,71,68,70,85,Needs Improvement
S08170,Male,12,Yes,50,51,52,50,41,97,High Risk of Failure
S08171,Female,11,No,86,91,87,81,97,100,Eligible for Advanced Courses
S08172,Female,9,Yes,90,92,84,82,87,89,Eligible for Advanced Courses
S08173,Male,10,Yes,62,68,55,55,65,76,Needs Improvement
S08174,Male,12,Yes,96,100,95,93,93,84,Needs Improvement
S08175,Male,9,Yes,40,42,39,41,64,90,High Risk of Failure
S08176,Male,11,Yes,75,75,64,57,69,91,Needs Improvement
S08177,Female,12,No,63,70,42,56,59,96,Needs Improvement
S08178,Male,12,Yes,84,89,80,78,100,87,Eligible for Advanced Courses
S08179,Female,12,Yes,100,95,86,86,98,63,Needs Improvement
S08180,Male,12,Yes,49,39,42,30,51,96,High Risk of Failure
S08181,Female,9,Yes,78,80,68,82,100,88,Eligible for Advanced Courses
S08182,Female,10,Yes,40,34,30,30,30,87,High Risk of Failure
S08183,Male,9,Yes,52,61,60,59,46,84,Needs Improvement
S08184,Male,11,No,78,69,72,67,77,94,Needs Improvement
S08185,Male,10,Yes,94,88,81,79,100,81,Needs Improvement
S08186,Male,11,Yes,76,85,62,78,92,87,Eligible for Advanced Courses
S08187,Female,9,Yes,51,56,57,49,48,81,Needs Improvement
S08188,Female,10,Yes,83,77,81,80,100,91,Eligible for Advanced Courses
S08189,Female,10,Yes,100,98,100,87,100,85,Eligible for Advanced Courses
S08190,Female,12,Yes,58,77,61,69,76,79,Needs Improvement
S08191,Male,12,Yes,48,51,44,41,51,82,High Risk of Failure
S08192,Female,12,No,81,82,83,81,88,89,Eligible for Advanced Courses
S08193,Female,10,Yes,70,74,61,72,70,94,Needs Improvement
S08194,Male,11,Yes,46,30,30,32,42,67,High Risk of Failure
S08195,Male,11,No,71,75,90,69,85,91,Eligible for Advanced Courses
S08196,Male,11,Yes,61,66,58,70,58,78,Needs Improvement
S08197,Female,10,Yes,66,57,58,59,77,80,Needs Improvement
S08198,Male,10,No,53,43,42,44,61,76,High Risk of Failure
S08199,Female,12,Yes,63,59,56,64,63,69,Needs Improvement
S08200,Male,11,Yes,83,91,68,78,97,81,Needs Improvement
S08201,Male,12,No,73,63,65,67,72,77,Needs Improvement
S08202,Female,12,Yes,61,51,55,48,58,85,Needs Improvement
S08203,Male,11,Yes,87,80,69,64,96,82,Needs Improvement
S08204,Female,12,Yes,90,73,61,60,61,86,Needs Improvement
S08205,Female,9,Yes,69,61,61,67,73,74,Needs Improvement
S08206,Female,10,Yes,77,76,87,82,68,100,Eligible for Advanced Courses
S08207,Female,10,Yes,85,87,73,81,86,100,Eligible for Advanced Courses
S08208,Female,9,Yes,84,86,83,87,100,81,Needs Improvement
S08209,Female,9,Yes,76,54,68,61,78,85,Needs Improvement
S08210,Female,12,No,94,85,76,85,100,85,Eligible for Advanced Courses
S08211,Female,11,Yes,55,69,62,62,60,98,Needs Improvement
S08212,Male,10,No,65,65,62,53,59,96,Needs Improvement
S08213,Male,9,Yes,85,89,81,76,93,93,Eligible for Advanced Courses
S08214,Female,12,Yes,76,76,82,75,66,89,Eligible for Advanced Courses
S08215,Male,10,Yes,54,48,44,41,43,71,High Risk of Failure
S08216,Male,9,Yes,81,91,85,73,87,92,Eligible for Advanced Courses
S08217,Male,10,No,69,72,77,40,79,81,Needs Improvement
S08218,Male,11,Yes,84,55,70,77,64,72,Needs Improvement
S08219,Male,11,Yes,63,54,56,48,69,73,Needs Improvement
S08220,Male,10,No,56,58,54,53,67,69,Needs Improvement
S08221,Male,9,Yes,70,67,62,58,62,84,Needs Improvement
S08222,Male,10,Yes,66,63,52,54,77,94,Needs Improvement
S08223,Male,12,Yes,66,79,76,88,74,61,Needs Improvement
S08224,Female,9,No,83,82,89,69,76,83,Needs Improvement
S08225,Male,12,Yes,45,50,50,37,52,59,High Risk of Failure
S08226,Male,9,Yes,76,79,62,61,95,98,Needs Improvement
S08227,Male,12,Yes,49,53,59,56,70,90,Needs Improvement
S08228,Male,10,No,67,69,58,60,69,80,Needs Improvement
S08229,Male,11,No,87,76,77,72,93,83,Needs Improvement
S08230,Female,9,Yes,64,63,60,65,48,72,Needs Improvement
S08231,Female,12,Yes,81,80,91,66,86,72,Needs Improvement
S08232,Male,12,No,83,79,79,77,88,84,Needs Improvement
S08233,Female,9,Yes,90,100,99,89,100,96,Eligible for Advanced Courses
S08234,Male,9,No,75,72,65,64,76,93,Needs Improvement
S08235,Male,9,No,73,81,66,78,74,83,Needs Improvement
S08236,Male,11,Yes,91,86,86,73,82,100,Eligible for Advanced Courses
S08237,Male,10,No,99,83,82,88,100,81,Needs Improvement
S08238,Female,9,Yes,30,39,31,31,51,87,High Risk of Failure
S08239,Male,10,Yes,90,83,71,74,78,81,Needs Improvement
S08240,Male,10,Yes,57,54,58,50,68,62,Needs Improvement
S08241,Male,12,Yes,59,56,66,42,64,67,Needs Improvement
S08242,Male,10,Yes,85,83,90,79,84,96,Eligible for Advanced Courses
S08243,Female,12,Yes,78,82,78,75,87,95,Eligible for Advanced Courses
S08244,Male,10,Yes,61,60,55,56,66,63,Needs Improvement
S08245,Male,9,Yes,64,65,62,63,61,86,Needs Improvement
S08246,Female,9,Yes,73,70,67,82,73,82,Needs Improvement
S08247,Female,12,Yes,65,64,62,75,75,77,Needs Improvement
S08248,Male,10,Yes,100,98,92,100,92,93,Eligible for Advanced Courses
S08249,Female,11,Yes,58,57,48,57,65,65,Needs Improvement
S08250,Male,9,Yes,78,77,66,74,92,88,Eligible for Advanced Courses
S08251,Male,12,Yes,77,80,78,67,86,87,Eligible for Advanced Courses
S08252,Female,10,Yes,90,64,68,55,70,100,Needs Improvement
S08253,Male,9,Yes,78,77,55,73,67,100,Needs Improvement
S08254,Male,9,Yes,70,70,91,88,97,91,Eligible for Advanced Courses
S08255,Male,11,Yes,84,78,71,82,80,88,Eligible for Advanced Courses
S08256,Female,12,No,52,63,49,51,68,99,Needs Improvement
S08257,Male,12,Yes,86,89,83,88,100,96,Eligible for Advanced Courses
S08258,Female,9,Yes,66,60,58,59,60,90,Needs Improvement
S08259,Male,9,Yes,36,39,32,30,45,81,High Risk of Failure
S08260,Female,9,Yes,56,57,52,47,70,75,Needs Improvement
S08261,Female,11,Yes,68,69,54,54,68,73,Needs Improvement
S08262,Female,10,Yes,95,87,90,79,100,85,Eligible for Advanced Courses
S08263,Female,10,No,75,78,67,72,82,85,Needs Improvement
S08264,Male,9,Yes,50,54,56,62,62,74,Needs Improvement
S08265,Male,10,Yes,94,94,85,81,99,84,Needs Improvement
S08266,Male,9,No,100,100,95,86,100,97,Eligible for Advanced Courses
S08267,Female,10,No,30,35,30,30,46,95,High Risk of Failure
S08268,Male,9,Yes,65,74,61,61,88,97,Needs Improvement
S08269,Male,12,Yes,75,66,70,64,64,97,Needs Improvement
S08270,Female,11,No,68,74,78,67,65,75,Needs Improvement
S08271,Male,9,Yes,75,88,82,79,93,82,Needs Improvement
S08272,Female,11,No,78,82,82,67,76,86,Eligible for Advanced Courses
S08273,Female,12,No,68,55,61,67,61,81,Needs Improvement
S08274,Male,10,No,92,98,83,81,94,99,Eligible for Advanced Courses
S08275,Female,9,Yes,70,65,71,70,67,98,Needs Improvement
S08276,Male,11,Yes,62,60,55,57,60,61,Needs Improvement
S08277,Male,10,Yes,75,74,78,67,77,72,Needs Improvement
S08278,Male,9,No,100,100,100,100,100,100,Eligible for Advanced Courses
S08279,Female,11,Yes,84,87,83,80,88,87,Eligible for Advanced Courses
S08280,Female,12,Yes,63,55,43,65,80,97,Needs Improvement
S08281,Female,10,Yes,70,70,63,70,73,80,Needs Improvement
S08282,Male,9,Yes,100,99,90,94,87,89,Eligible for Advanced Courses
S08283,Male,12,Yes,53,62,60,67,70,100,Needs Improvement
S08284,Female,12,Yes,93,63,88,74,100,94,Eligible for Advanced Courses
S08285,Male,11,Yes,67,60,49,66,60,91,Needs Improvement
S08286,Male,11,Yes,74,70,70,71,89,83,Needs Improvement
S08287,Female,12,Yes,43,48,49,45,64,100,High Risk of Failure
S08288,Male,10,Yes,71,59,38,53,73,70,Needs Improvement
S08289,Male,11,Yes,49,46,39,42,59,84,High Risk of Failure
S08290,Male,11,Yes,85,80,74,76,91,61,Needs Improvement
S08291,Female,10,Yes,66,70,50,56,68,86,Needs Improvement
S08292,Male,10,Yes,58,74,50,71,50,71,Needs Improvement
S08293,Female,9,Yes,90,79,79,79,90,100,Eligible for Advanced Courses
S08294,Male,10,Yes,86,91,90,77,85,97,Eligible for Advanced Courses
S08295,Female,10,Yes,70,73,76,73,77,100,Needs Improvement
S08296,Female,12,Yes,77,77,74,70,84,91,Eligible for Advanced Courses
S08297,Male,12,Yes,48,49,58,44,58,84,Needs Improvement
S08298,Female,12,Yes,46,49,46,47,53,100,High Risk of Failure
S08299,Male,9,Yes,81,89,71,92,72,72,Needs Improvement
S08300,Female,12,Yes,57,52,37,47,78,84,Needs Improvement
S08301,Female,10,Yes,77,75,86,70,84,74,Needs Improvement
S08302,Male,10,No,89,100,100,94,100,85,Eligible for Advanced Courses
S08303,Female,10,Yes,76,69,79,70,80,82,Needs Improvement
S08304,Female,10,Yes,87,85,75,81,81,76,Needs Improvement
S08305,Male,11,Yes,83,86,89,79,89,88,Eligible for Advanced Courses
S08306,Female,12,Yes,64,62,64,60,77,85,Needs Improvement
S08307,Female,10,No,56,63,53,55,66,95,Needs Improvement
S08308,Female,10,Yes,78,72,71,71,90,75,Needs Improvement
S08309,Female,10,No,67,79,86,76,78,96,Eligible for Advanced Courses
S08310,Female,9,Yes,86,92,73,78,95,89,Eligible for Advanced Courses
S08311,Female,9,Yes,64,63,56,65,71,91,Needs Improvement
S08312,Female,10,Yes,59,63,57,47,76,97,Needs Improvement
S08313,Male,9,Yes,99,100,92,93,100,85,Eligible for Advanced Courses
S08314,Female,11,Yes,33,30,30,37,34,67,High Risk of Failure
S08315,Female,11,Yes,76,75,70,72,73,81,Needs Improvement
S08316,Female,10,No,39,32,44,36,50,77,High Risk of Failure
S08317,Female,10,Yes,85,85,79,73,76,92,Eligible for Advanced Courses
S08318,Male,10,Yes,92,94,79,85,86,89,Eligible for Advanced Courses
S08319,Female,11,Yes,70,74,71,59,56,73,Needs Improvement
S08320,Male,11,Yes,62,62,54,59,89,75,Needs Improvement
S08321,Female,10,Yes,64,70,71,60,69,83,Needs Improvement
S08322,Female,10,Yes,54,54,48,61,62,79,Needs Improvement
S08323,Female,11,Yes,77,77,72,71,86,73,Needs Improvement
S08324,Male,11,Yes,72,73,63,84,86,100,Eligible for Advanced Courses
S08325,Male,11,Yes,66,51,59,51,50,79,Needs Improvement
S08326,Male,10,No,60,70,65,60,78,81,Needs Improvement
S08327,Male,10,Yes,87,91,95,91,74,87,Eligible for Advanced Courses
